mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_temperature,param_depth,param_iterations,param_l2_leaf_reg,param_learning_rate,param_random_strength,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
14.913763952255248,0.32009981231491447,0.019199562072753907,0.007026712376910855,0.5309641649521474,8,1249,65,0.5217802821928109,6.390908898396322,"OrderedDict([('bagging_temperature', 0.5309641649521474), ('depth', 8), ('iterations', 1249), ('l2_leaf_reg', 65), ('learning_rate', 0.5217802821928109), ('random_strength', 6.390908898396322)])",0.9291970802919709,0.9690794809407948,0.9444763388829656,0.9429180677437874,0.92971765183831,0.9430777239395656,0.014486109040277041,17
3.0269515991210936,0.08878348197901176,0.012198448181152344,0.0029248004025734286,0.12806865631419742,1,1176,26,0.01323530752845796,0.0001826007567575723,"OrderedDict([('bagging_temperature', 0.12806865631419742), ('depth', 1), ('iterations', 1176), ('l2_leaf_reg', 26), ('learning_rate', 0.01323530752845796), ('random_strength', 0.0001826007567575723)])",0.9147404703974047,0.9597424979724251,0.9111682932830313,0.9237574838021816,0.8942006906357911,0.9207218872181666,0.021735893276690458,53
31.857496070861817,6.208661483183229,0.026201534271240234,0.007136698051321685,0.11558870841295668,9,1815,31,0.1980324846711789,1.8815002957756654e-06,"OrderedDict([('bagging_temperature', 0.11558870841295668), ('depth', 9), ('iterations', 1815), ('l2_leaf_reg', 31), ('learning_rate', 0.1980324846711789), ('random_strength', 1.8815002957756654e-06)])",0.9319748580697486,0.969403892944039,0.9426105142294761,0.9414828180103337,0.93345521023766,0.9437854586982514,0.01348474057823615,9
460.2677565574646,16.749432061063878,0.11079940795898438,0.045726484249452366,0.25837166197274813,12,1818,61,0.03350028579546146,4.2444845214762644e-08,"OrderedDict([('bagging_temperature', 0.25837166197274813), ('depth', 12), ('iterations', 1818), ('l2_leaf_reg', 61), ('learning_rate', 0.03350028579546146), ('random_strength', 4.2444845214762644e-08)])",0.9221816707218169,0.963199513381995,0.9419338964979906,0.9354752726974495,0.9274223034734917,0.9380425313545487,0.014275597533398214,39
2.7475940704345705,0.32696499998784173,0.007200908660888672,0.002784227436274006,0.7727247346328646,7,245,20,0.06780601269952154,4.4182229695763916e-09,"OrderedDict([('bagging_temperature', 0.7727247346328646), ('depth', 7), ('iterations', 245), ('l2_leaf_reg', 20), ('learning_rate', 0.06780601269952154), ('random_strength', 4.4182229695763916e-09)])",0.9162814274128143,0.9643957826439579,0.9402115968178463,0.9355572869679324,0.9296770262035345,0.937224624009217,0.015783267071394956,43
266.5090880393982,54.17964294110126,0.09100017547607422,0.06204180927326509,0.27708069199323365,12,1256,30,0.2959410206610466,6.914928656164177,"OrderedDict([('bagging_temperature', 0.27708069199323365), ('depth', 12), ('iterations', 1256), ('l2_leaf_reg', 30), ('learning_rate', 0.2959410206610466), ('random_strength', 6.914928656164177)])",0.9278791565287916,0.9715531224655313,0.9407856967112277,0.9337529730173049,0.9289660775949624,0.9405874052635635,0.016138025084532395,25
2.3521716594696045,0.09493020409424813,0.018792104721069337,0.011486350771946662,0.5286917420754509,2,691,21,0.030263998350355672,2.637972434881448e-06,"OrderedDict([('bagging_temperature', 0.5286917420754509), ('depth', 2), ('iterations', 691), ('l2_leaf_reg', 21), ('learning_rate', 0.030263998350355672), ('random_strength', 2.637972434881448e-06)])",0.9394059205190592,0.9582522303325223,0.9362236529156074,0.9378536865414582,0.9049563274426162,0.9353383635502526,0.017156742206294918,45
8.344466733932496,0.1684843964339223,0.017401361465454103,0.011943678777043144,0.6420746106206112,5,1632,34,0.04214832133822901,4.5554220397235094e-05,"OrderedDict([('bagging_temperature', 0.6420746106206112), ('depth', 5), ('iterations', 1632), ('l2_leaf_reg', 34), ('learning_rate', 0.04214832133822901), ('random_strength', 4.5554220397235094e-05)])",0.9206407137064072,0.969647201946472,0.9368695152956614,0.941298285901747,0.9197846841356896,0.9376480801971955,0.018145111691685322,42
5.134918260574341,0.3962208622249529,0.012800788879394532,0.006997052337457289,0.27403433058153476,3,1359,53,0.48617221011866474,0.0008774951217975058,"OrderedDict([('bagging_temperature', 0.27403433058153476), ('depth', 3), ('iterations', 1359), ('l2_leaf_reg', 53), ('learning_rate', 0.48617221011866474), ('random_strength', 0.0008774951217975058)])",0.9381184103811842,0.9705393349553934,0.949520216517674,0.9557327975067662,0.9260816575258989,0.9479984833773833,0.015153800674937153,1
63.509206438064574,7.230025282766806,0.04739689826965332,0.026583582345530536,0.14741981195117174,10,945,47,0.43234885257355266,0.0061266176405628476,"OrderedDict([('bagging_temperature', 0.14741981195117174), ('depth', 10), ('iterations', 945), ('l2_leaf_reg', 47), ('learning_rate', 0.43234885257355266), ('random_strength', 0.0061266176405628476)])",0.9346715328467152,0.9671735604217357,0.9423644714180267,0.9393504469777741,0.9350192971765184,0.943715861768154,0.012071262151311258,10
125.41800775527955,29.610638269201225,0.04680051803588867,0.032578346602307774,0.0,12,578,5,1.0,1e-09,"OrderedDict([('bagging_temperature', 0.0), ('depth', 12), ('iterations', 578), ('l2_leaf_reg', 5), ('learning_rate', 1.0), ('random_strength', 1e-09)])",0.9317518248175182,0.9680454176804543,0.9418928893627491,0.9393709505453948,0.9372333942717855,0.9436588953355803,0.01264336278004965,11
