iter	Logloss
274	0.06097990148
275	0.06095620548
276	0.06094261618
277	0.06085129682
278	0.06081069049
279	0.06073673473
280	0.06072409237
281	0.06070417068
282	0.06067671832
283	0.06047865026
284	0.06032814026
285	0.06031602747
286	0.06022662892
287	0.06014462639
288	0.06009327608
289	0.05967219633
290	0.05962662641
291	0.05960064159
292	0.05959408928
293	0.05956551047
294	0.05956481485
295	0.05941508574
296	0.059386664
297	0.05921192394
298	0.05920513377
299	0.0591786149
300	0.05904252894
301	0.05902510699
302	0.05899880802
303	0.05895647386
304	0.05895432865
305	0.05894876817
306	0.05892313789
307	0.05884796143
308	0.05881938261
309	0.05879542182
310	0.05873098037
311	0.05871954974
312	0.05871271919
313	0.05855475482
314	0.05851333169
315	0.05847340752
316	0.0582709189
317	0.05826927185
318	0.058245706
319	0.05822366153
320	0.05820277943
321	0.05820209279
322	0.05816617629
323	0.05813736411
324	0.05812582128
325	0.05792651906
326	0.05779742073
327	0.05766987969
328	0.05761114681
329	0.0574277631
330	0.05733151604
331	0.05729344536
332	0.05727161183
333	0.05725129071
334	0.05723193
335	0.05717803058
336	0.05711506114
337	0.05697197409
338	0.0569531609
339	0.05675432542
340	0.05675008437
341	0.05667868222
342	0.05666748944
343	0.05664900387
344	0.05663119148
345	0.05662191054
346	0.05650571038
347	0.05650095771
348	0.05635726031
349	0.05633047665
350	0.05630851297
351	0.05621464449
352	0.05615283742
353	0.05596258724
354	0.05591282564
355	0.05589999479
356	0.05588173361
357	0.05582724179
358	0.05581077127
359	0.05560711131
360	0.05559056899
361	0.05556860531
362	0.05555448196
363	0.05532976038
364	0.05531395856
365	0.05529885685
366	0.05529881197
367	0.05529886582
368	0.05529441385
369	0.05515545565
370	0.05509906544
371	0.0549214307
372	0.05490607767
373	0.05490589366
374	0.05489353853
375	0.05486365374
376	0.05470416798
377	0.05463270748
378	0.05460593728
379	0.05459206525
380	0.05457216151
381	0.0545086625
382	0.05409286948
383	0.0540409492
384	0.05392821368
385	0.0539071745
386	0.05388761184
387	0.05385006175
388	0.05383619421
389	0.0538311992
390	0.05381871841
391	0.05380039888
392	0.05378859127
393	0.05378048616
394	0.05378052207
395	0.05377618677
396	0.0537672155
397	0.05375589259
398	0.05374588013
399	0.05373975866
400	0.05372927497
401	0.053729266
402	0.05371262045
403	0.05370325425
404	0.05368537454
405	0.05337471457
406	0.05333899105
407	0.05303544886
408	0.05285802056
409	0.05271058475
410	0.05270253799
411	0.05251190634
412	0.05249732522
413	0.05249251422
414	0.05243550918
415	0.05238367866
416	0.0523367534
417	0.05229117898
418	0.05228611217
419	0.05224360746
420	0.05223978379
421	0.05214584351
422	0.052131222
423	0.05211656458
424	0.05203973209
425	0.05201941097
426	0.05201933917
427	0.05191907995
428	0.05191903507
429	0.05190702999
430	0.0518075023
431	0.05179992227
432	0.05179148955
433	0.05175175835
434	0.05166940577
435	0.05166527243
436	0.05163581399
437	0.05156563254
438	0.05154771244
439	0.05154400545
440	0.0515265835
441	0.05143162896
442	0.05142801621
443	0.05142455157
444	0.05141711516
445	0.05137390137
446	0.05137372185
447	0.05135642557
448	0.05135227877
449	0.05130573946
450	0.05101558012
451	0.05099412357
452	0.05089043561
453	0.05085402545
454	0.05085118013
455	0.0507030128
456	0.05069499745
457	0.05065447639
458	0.05064730925
459	0.05061327317
460	0.05056615493
461	0.05050663668
462	0.05049424115
463	0.05047633003
464	0.05037263309
465	0.05023876863
466	0.05016439999
467	0.05007808461
468	0.05006393433
469	0.05002429289
470	0.04999369004
471	0.04998979456
472	0.04992766885
473	0.04986075457
474	0.04976329579
475	0.04966282115
476	0.04958213357
477	0.04952908684
478	0.04948576534
479	0.04945643257
480	0.04936769373
481	0.04934511521
482	0.04932383818
483	0.04929889455
484	0.04927957423
485	0.04925327077
486	0.04924694286
487	0.04918163524
488	0.04918160831
489	0.04903256585
490	0.04897070941
491	0.04893218994
492	0.04892404444
493	0.04887779685
494	0.04869111903
495	0.04862657435
496	0.04849721123
497	0.04848585241
498	0.04846031638
499	0.04845533483
500	0.04844778622
501	0.04839094274
502	0.04837336821
503	0.04832488116
504	0.04819739847
505	0.04817921358
506	0.04813314101
507	0.0481176309
508	0.04799525093
509	0.04798944361
510	0.04784525703
511	0.04780288696
512	0.04759270163
513	0.04746927598
514	0.04741464054
515	0.04740394143
516	0.04738771775
517	0.04722299912
518	0.04687882367
519	0.04676576053
520	0.04675457225
521	0.0466468811
522	0.04653460783
523	0.04645011453
524	0.04624927296
525	0.04622522691
526	0.04620996363
527	0.04619598389
528	0.04606113209
529	0.04603925817
530	0.04602569131
531	0.04597428266
532	0.04592954748
533	0.04590516483
534	0.04590046602
535	0.04581904692
536	0.04571964937
537	0.04563843671
538	0.04558590608
539	0.04552737068
540	0.04535950605
541	0.04535217285
542	0.04532610276
543	0.04531671412
544	0.04530494241
545	0.04521824556
546	0.04513797536
547	0.04501570758
548	0.04496920866
549	0.04487849067
550	0.04482043996
551	0.0447308933
552	0.04469396255
553	0.04468460083
554	0.04467685026
555	0.04463300368
556	0.04460166482
557	0.04457261029
558	0.04454071942
559	0.04451026468
560	0.04446254057
561	0.04444094041
562	0.04442947388
563	0.04442329407
564	0.0443974753
565	0.04436417524
566	0.04429165111
567	0.04426564385
568	0.04425405166
569	0.04425003949
570	0.04397550695
571	0.04388683095
572	0.0437123826
573	0.04361138737
574	0.04360059402
575	0.04352985158
576	0.04343595617
577	0.04331682093
578	0.04313485987
579	0.04301198623
580	0.043001332
581	0.04298429153
582	0.04295735976
583	0.04292775771
584	0.04291907815
585	0.04284928266
586	0.04275415757
587	0.04273005317
588	0.04262422449
589	0.04258916518
590	0.04252103918
591	0.04247690089
592	0.04246955423
593	0.04238867367
594	0.04235350665
595	0.04234563042
596	0.04219253989
597	0.04212839463
598	0.04212010103
599	0.04211423986
600	0.04210889928
601	0.04205271104
602	0.04204468222
603	0.04200302124
604	0.04195236655
605	0.04194251565
606	0.04193455864
607	0.04179716222
608	0.04177806181
609	0.04175413244
610	0.04170276866
611	0.04164619446
612	0.04151509902
613	0.04145866394
614	0.04145093132
615	0.04136085959
616	0.0413168335
617	0.04131138521
618	0.04130954518
619	0.04130226135
620	0.0412997257
621	0.04128054451
622	0.0412318196
623	0.0412186746
624	0.04120252273
625	0.04107326732
626	0.04096576466
627	0.04089538574
628	0.04082173067
629	0.04081155216
630	0.04075923695
631	0.04074968226
632	0.04074201696
633	0.04073262832
634	0.04069071153
635	0.0405894919
636	0.04056453929
637	0.04054412393
638	0.04035708259
639	0.04034841201
640	0.04034036075
641	0.04023047952
642	0.04022275139
643	0.04015166339
644	0.04010410982
645	0.03996378282
646	0.03995626113
647	0.03988652398
648	0.03984094956
649	0.03977872063
650	0.03977061552
651	0.03966990751
652	0.03964042215
653	0.03963331335
654	0.03962659499
655	0.03960729711
656	0.03955015295
657	0.0395335074
658	0.03952656465
659	0.03952369241
660	0.0395126253
661	0.0395062929
662	0.03947908289
663	0.03946105059
664	0.03941020741
665	0.0394075102
666	0.03940344418
667	0.03939962948
668	0.03939620074
669	0.03939486784
670	0.03936273911
671	0.0393566356
672	0.03935081482
673	0.03934253917
674	0.03933692932
675	0.03932927749
676	0.03924244151
677	0.03923021653
678	0.03909492493
679	0.03905238881
680	0.03902415556
681	0.03900895063
682	0.03899703531
683	0.03899374569
684	0.03898812238
685	0.03894158756
686	0.03893188477
687	0.03889888988
688	0.03888199301
689	0.03887816485
690	0.0388604108
691	0.03885775398
692	0.03884198357
693	0.03884022432
694	0.03882507324
695	0.03875904756
696	0.03874420166
697	0.03874414781
698	0.0387411499
699	0.03865482106
700	0.03865035562
701	0.03864825529
702	0.03864526188
703	0.03860886966
704	0.03834702436
705	0.03816071454
706	0.03813871496
707	0.03813568115
708	0.03811932283
709	0.03805770874
710	0.03797962862
711	0.03794734282
712	0.03794563293
713	0.03794336656
714	0.03794251386
715	0.03792877197
716	0.03792607925
717	0.03792606129
718	0.03792239918
719	0.03790588379
720	0.03783639347
721	0.03782647526
722	0.03773613874
723	0.03772018433
724	0.03767416561
725	0.03758040933
726	0.0375736259
727	0.0375694993
728	0.03754862617
729	0.03750400768
730	0.03745872049
731	0.03745215921
732	0.03738951964
733	0.03730201272
734	0.03726429659
735	0.03725755804
736	0.03720463023
737	0.03719190261
738	0.03714666254
739	0.03707343606
740	0.03705425038
741	0.03703950321
742	0.03700307958
743	0.03693894106
744	0.03691328834
745	0.03687499327
746	0.03687101476
747	0.03678222207
748	0.03666712593
749	0.03665275349
750	0.03663955464
751	0.03646037607
752	0.03640559477
753	0.03638228473
754	0.03633031509
755	0.03623163784
756	0.03620102826
757	0.03615547629
758	0.03614948497
759	0.03614583633
760	0.03613305933
761	0.03613180048
762	0.03612937927
763	0.03611257217
764	0.03610055587
765	0.03608666139
766	0.03607242809
767	0.03605514751
768	0.03603354286
769	0.03601448508
770	0.03600057265
771	0.03599440631
772	0.03597720875
773	0.03597497379
774	0.03595737457
775	0.03592813828
776	0.03589260775
777	0.03587026035
778	0.03584947923
779	0.03581889433
780	0.03581612082
781	0.03581381854
782	0.03580875172
783	0.03575401755
784	0.03570218255
785	0.03566141016
786	0.03557611129
787	0.03554696925
788	0.03552673564
789	0.03551665811
790	0.03548688103
791	0.03546990563
792	0.03533340903
793	0.035234283
794	0.03515957776
795	0.03515344059
796	0.03513339772
797	0.03511443194
798	0.03511441848
799	0.0350315094
800	0.03502856311
801	0.03502846662
802	0.03501953125
803	0.03498015235
804	0.03497099484
805	0.03493913314
806	0.03487120236
807	0.03487120236
808	0.03484435586
809	0.03480271732
810	0.03472946167
811	0.03467099358
812	0.03464542389
813	0.03457856122
814	0.03436176524
815	0.03434195126
816	0.03431845721
817	0.03429911894
818	0.03426548229
819	0.03426153295
820	0.03421373255
821	0.03419943417
822	0.03417629018
823	0.03415326287
824	0.03414524752
825	0.03408587287
826	0.03403120153
827	0.03401506087
828	0.0339921682
829	0.03390013526
830	0.03385524525
831	0.03378715964
832	0.03375140022
833	0.03371014315
834	0.03366971633
835	0.03365384719
836	0.03363384022
837	0.0335633132
838	0.03354802749
839	0.03350888196
840	0.03350212995
841	0.03345508127
842	0.03338097965
843	0.0333317521
844	0.03331432118
845	0.03330821542
846	0.03324981689
847	0.03323635326
848	0.03323623433
849	0.03320790235
850	0.03319591522
851	0.03317626729
852	0.03316149543
853	0.03314424178
854	0.03311575721
855	0.03307246489
856	0.03305947921
857	0.03303198646
858	0.03299402349
859	0.0329757466
860	0.03296447754
861	0.03295563642
862	0.0329501253
863	0.03294937583
864	0.03294149062
865	0.03292313744
866	0.0329121354
867	0.03289622812
868	0.03289500293
869	0.03288865931
870	0.03288826662
871	0.03283005658
872	0.0327847133
873	0.0327575145
874	0.03274992775
875	0.03267717025
876	0.03267702215
877	0.03266131008
878	0.03263029435
879	0.03262985005
880	0.03262967054
881	0.03262950897
882	0.0326225752
883	0.03262157665
884	0.03261304968
885	0.03260207008
886	0.03259204191
887	0.0325807908
888	0.03258077285
889	0.03255412831
890	0.03255221872
891	0.03254552953
892	0.03253404056
893	0.032507129
894	0.03248812283
895	0.03243845547
896	0.03243817498
897	0.03243724599
898	0.03237314785
899	0.03234706654
900	0.03232880087
901	0.03230260064
902	0.03227405772
903	0.03226102941
904	0.03223483142
905	0.0322344118
906	0.03221300013
907	0.03221300013
908	0.03220736335
909	0.03220734989
910	0.03216926575
911	0.03216922536
912	0.03216758728
913	0.03216718337
914	0.03216375688
915	0.03215233298
916	0.03214115143
917	0.03208533343
918	0.03207028557
919	0.03206443338
920	0.03205123228
921	0.03204088772
922	0.03202373505
923	0.03201468299
924	0.0320141983
925	0.03200615827
926	0.03200573641
927	0.03200518215
928	0.03199489818
929	0.03197371988
930	0.03189503614
931	0.03187489902
932	0.03187473073
933	0.03187235215
934	0.03184577044
935	0.03183194553
936	0.03183178621
937	0.03182993721
938	0.03182964101
939	0.03182822957
940	0.03182242225
941	0.03182036007
942	0.03182017607
943	0.03181961957
944	0.03181948494
945	0.03181945801
946	0.03181934357
947	0.03181775486
948	0.03181593951
949	0.03180673711
950	0.03173727821
951	0.03173550998
952	0.03173457651
953	0.03171677982
954	0.03171583288
955	0.03166751862
956	0.03166713041
957	0.031666915
958	0.03165760265
959	0.03160725313
960	0.03157300164
961	0.0315456525
962	0.03152909447
963	0.03150102503
964	0.03148827497
965	0.0314634929
966	0.03143465827
967	0.03141027563
968	0.03140834584
969	0.0313658344
970	0.03136265025
971	0.0313606352
972	0.03135976679
973	0.03135875926
974	0.03133046319
975	0.03132565218
976	0.03130143109
977	0.03129004086
978	0.03126603968
979	0.03126443302
980	0.03126438365
981	0.03126283982
982	0.03126112545
983	0.03125202403
984	0.0312290057
985	0.03120676153
986	0.03118506936
987	0.03118304084
988	0.03118144316
989	0.03117889853
990	0.03117753197
991	0.03115622577
992	0.03115248736
993	0.03115153144
994	0.0311492157
995	0.03114803539
996	0.03112720938
997	0.03111164991
998	0.03109781602
999	0.03107140036
1000	0.03105928309
1001	0.03103889017
1002	0.03101914799
1003	0.03100004982
1004	0.0309461257
1005	0.03093496435
1006	0.03093300539
1007	0.03075708277
1008	0.03071935093
1009	0.03070592095
1010	0.0305591314
1011	0.03054436179
1012	0.03053226247
1013	0.03048920575
1014	0.03048112308
1015	0.03046221116
1016	0.03045821695
1017	0.03043973137
1018	0.03039778766
1019	0.03038631215
1020	0.03037167717
1021	0.03033201779
1022	0.03025717791
1023	0.03022935082
1024	0.03016674266
1025	0.0301322578
1026	0.03010816686
1027	0.03006652832
1028	0.03003956065
1029	0.03002311033
1030	0.03001169093
1031	0.02999446196
1032	0.02999446196
1033	0.02998632992
1034	0.02996583378
1035	0.02996433482
1036	0.02993440516
1037	0.02987664167
1038	0.02982643352
1039	0.02981640535
1040	0.02981625725
1041	0.02980504204
1042	0.02977427314
1043	0.02975058163
1044	0.02974596809
1045	0.02974551481
1046	0.02973807615
1047	0.0297310055
1048	0.02972749149
1049	0.02972629996
1050	0.02970982047
1051	0.02970649944
1052	0.02969065722
1053	0.02967549268
1054	0.02962504667
1055	0.02959653518
1056	0.02958357867
1057	0.02955403047
1058	0.02951800627
1059	0.02946964488
1060	0.0294453677
1061	0.02937389149
1062	0.02932241552
1063	0.02931153241
1064	0.02927421345
1065	0.02926223755
1066	0.02924560547
1067	0.02919925017
1068	0.02915204665
1069	0.02910435845
1070	0.02908144783
1071	0.02898205925
1072	0.02892274744
1073	0.02885156295
1074	0.02884155722
1075	0.02882675395
1076	0.02880464666
1077	0.02878341226
1078	0.02874258154
1079	0.02873183755
1080	0.02870570015
1081	0.02869882471
1082	0.02869038526
1083	0.02867898156
1084	0.02867123099
1085	0.02866966023
1086	0.02866963779
1087	0.02866642223
1088	0.02863684262
1089	0.02860488443
1090	0.02858688354
1091	0.02856453615
1092	0.02854423972
1093	0.02851247002
1094	0.02847815794
1095	0.02846884559
1096	0.02846789641
1097	0.02842810238
1098	0.02842133466
1099	0.02841355941
1100	0.02839908375
1101	0.0283905321
1102	0.02835911919
1103	0.02835462458
1104	0.02833371555
1105	0.02830830742
1106	0.02828344009
1107	0.02827138789
1108	0.02826337478
1109	0.02826184441
1110	0.02821773753
1111	0.02820303075
1112	0.02816608205
1113	0.02811888078
1114	0.02810951233
1115	0.02810928345
1116	0.02809466418
1117	0.02809463052
1118	0.02809463052
1119	0.02808615965
1120	0.02807341183
1121	0.02807337144
1122	0.02807144614
1123	0.02804259805
1124	0.02803979761
1125	0.02802837596
1126	0.02801520628
1127	0.02801515243
1128	0.02801504696
1129	0.02800981409
1130	0.02800689697
1131	0.02799313938
1132	0.02798208349
1133	0.02796470193
1134	0.0279509219
1135	0.02792875851
1136	0.0279191365
1137	0.02787452922
1138	0.02785419689
1139	0.02778692358
1140	0.02778578814
1141	0.02777680341
1142	0.02774567324
1143	0.02773299722
1144	0.02766487795
1145	0.02765281228
1146	0.02757954317
1147	0.02742611829
1148	0.02738678427
1149	0.02737932991
1150	0.0273652245
1151	0.0273583401
1152	0.02730862337
1153	0.02729542003
1154	0.02729042502
1155	0.02727160734
1156	0.02725620719
1157	0.02724682527
1158	0.02724140616
1159	0.02723013934
1160	0.02719858955
1161	0.02716100805
1162	0.02713969511
1163	0.02713968614
1164	0.02713849236
1165	0.02713632247
1166	0.02713601056
1167	0.02712325601
1168	0.0271202783
1169	0.02711998883
1170	0.02710521698
1171	0.02707657085
1172	0.02707650802
1173	0.02707645865
1174	0.02707641602
1175	0.02707643621
1176	0.02707631055
1177	0.02707629036
1178	0.02707630157
1179	0.0270762365
1180	0.02707622752
1181	0.02707625221
1182	0.02707256542
1183	0.02705085306
1184	0.0270496503
1185	0.02703367121
1186	0.02702896567
1187	0.0270260306
1188	0.02702463487
1189	0.02701461568
1190	0.02700322768
1191	0.02690952525
1192	0.02690001993
1193	0.02689835492
1194	0.02689559488
1195	0.02689287522
1196	0.02689280117
1197	0.02689017801
1198	0.02684937645
1199	0.02684934728
1200	0.02684681612
1201	0.02682767083
1202	0.02682347017
1203	0.02682346344
1204	0.02682345671
1205	0.02682345671
1206	0.02682345222
1207	0.02682342305
1208	0.02682340734
1209	0.02682340734
1210	0.02682342529
1211	0.02682341632
1212	0.02682336919
1213	0.02682331758
1214	0.02682333105
1215	0.02682333105
1216	0.02682330636
1217	0.02682326373
1218	0.02682321436
1219	0.02682319866
1220	0.02682319641
1221	0.02682318968
1222	0.0268232009
1223	0.02682317397
1224	0.026823165
1225	0.02682316948
1226	0.02682312236
1227	0.02682024787
1228	0.0268200908
1229	0.02680836173
1230	0.02680823607
1231	0.02678766138
1232	0.02676341786
1233	0.02671044742
1234	0.02661345538
1235	0.02660680434
1236	0.02660680883
1237	0.02655662985
1238	0.02654659944
1239	0.02652890822
1240	0.02651649475
1241	0.02651627933
1242	0.02650709264
1243	0.02650030024
1244	0.02649558348
1245	0.02648492252
1246	0.02647843754
1247	0.02643836078
1248	0.02640483407
1249	0.02637747596
1250	0.02636845308
1251	0.02628351997
1252	0.02626242469
1253	0.02625517004
1254	0.02623177921
1255	0.02609932843
1256	0.02609655044
1257	0.02608729194
1258	0.02605711095
1259	0.02605351392
1260	0.02603885651
1261	0.02602289536
1262	0.02602291332
1263	0.02602269117
1264	0.02602272482
1265	0.02602267995
1266	0.02602267995
1267	0.02602269341
1268	0.02602243311
1269	0.02602245331
1270	0.02602244658
1271	0.02602245106
1272	0.02602242862
1273	0.02602238375
1274	0.02602241067
1275	0.02602239721
1276	0.02602237926
1277	0.02602238375
1278	0.02602231194
1279	0.02602227155
1280	0.02602121914
1281	0.02599923302
1282	0.02599884033
1283	0.02599879994
1284	0.02599880892
1285	0.02599878199
1286	0.02599880892
1287	0.02599880443
1288	0.0259988134
1289	0.02599761738
1290	0.0259786359
1291	0.0259777832
1292	0.02597606435
1293	0.02597606659
1294	0.02597436793
1295	0.0259706946
1296	0.02596449459
1297	0.02596187816
1298	0.02594098259
1299	0.02593855914
1300	0.02593629725
1301	0.02591690063
1302	0.02587212731
1303	0.02586966122
1304	0.02586741279
1305	0.02586741504
1306	0.02586576574
1307	0.02586360034
1308	0.02581132328
1309	0.025763478
1310	0.02575671476
1311	0.02571667615
1312	0.02571662903
1313	0.02569556517
1314	0.02563058068
1315	0.02560282315
1316	0.0255963404
1317	0.02559632694
1318	0.0255961766
1319	0.02559471355
1320	0.02559387207
1321	0.02559233722
1322	0.02559207692
1323	0.02552813137
1324	0.02549871557
1325	0.02547362608
1326	0.02546009064
1327	0.02545115976
1328	0.02544658885
1329	0.02544423945
1330	0.02543649561
1331	0.02543470046
1332	0.02542657964
1333	0.02541631138
1334	0.02541409212
1335	0.0254120636
1336	0.02539854835
1337	0.02539690579
1338	0.02539466634
1339	0.02539465063
1340	0.02539426018
1341	0.02539396847
1342	0.02539208805
1343	0.02539057115
1344	0.02535265081
1345	0.02535081527
1346	0.02535026999
1347	0.02534998725
1348	0.02534980325
1349	0.02534938588
1350	0.02534923778
1351	0.02534856908
1352	0.02534693101
1353	0.02533829184
1354	0.02533069611
1355	0.02529081008
1356	0.02525757285
1357	0.02523647982
1358	0.02522947872
